0.767700	0.829120	0.758627
0.772784	0.728793	0.699643
0.774609	0.686624	0.674222
0.774677	0.668413	0.660659
0.776685	0.655340	0.650152
0.777472	0.646131	0.642042
0.777496	0.639193	0.635696
0.779761	0.637592	0.633797
0.779077	0.626310	0.627664
0.778595	0.625731	0.628008
0.779675	0.627183	0.628867
0.779236	0.626176	0.624512
0.780005	0.625626	0.623609
0.780737	0.622005	0.620934
0.781519	0.620352	0.620224
0.781207	0.618727	0.617535
0.779742	0.617567	0.618347
0.780682	0.617616	0.617160
0.781476	0.615929	0.617096
0.780267	0.617719	0.617246
0.781824	0.617772	0.615204
0.781775	0.615066	0.616555
0.779999	0.618621	0.620145
0.782050	0.615544	0.612523
0.783795	0.613714	0.614972
0.783954	0.613379	0.611289
0.781390	0.611896	0.614269
0.783081	0.613571	0.614919
0.779749	0.613247	0.611639
0.781372	0.612225	0.611959
0.781470	0.611012	0.609042
0.782300	0.612078	0.614986
0.782574	0.614015	0.613532
0.780713	0.617288	0.614519
0.780493	0.617277	0.615451
0.781580	0.615733	0.614927
0.782239	0.614125	0.612291
0.783325	0.612432	0.613502
0.782202	0.614991	0.614691
0.782532	0.612253	0.613025
0.782532	0.612588	0.613266
0.781067	0.613539	0.610716
0.782458	0.609925	0.612271
0.781439	0.610546	0.607712
0.782361	0.608694	0.605980
0.782385	0.607475	0.610107
0.783643	0.608751	0.611669
0.783374	0.611040	0.610396
0.781903	0.607868	0.607815
0.781519	0.609440	0.609518
0.782971	0.610889	0.612466
0.782776	0.612539	0.611555
0.783606	0.611764	0.613772
0.782269	0.615298	0.612666
0.781903	0.613711	0.612780
0.782330	0.613209	0.613645
0.782709	0.613329	0.611710
0.782886	0.610006	0.608520
0.782269	0.606584	0.603246
0.784332	0.605027	0.607943
0.782166	0.608789	0.605787
0.780621	0.605851	0.608050
0.782898	0.610275	0.612001
0.781641	0.612660	0.608568
0.782422	0.607501	0.607537
0.782843	0.609311	0.611526
0.784003	0.610805	0.607118
0.778851	0.606060	0.608910
0.783746	0.608061	0.609684
0.782190	0.611401	0.611251
0.781262	0.610829	0.609520
0.781775	0.611848	0.610039
0.782178	0.611186	0.609061
0.783038	0.607191	0.608577
0.781995	0.607741	0.609303
0.782513	0.608401	0.607803
0.783545	0.610648	0.608331
0.782983	0.607582	0.605963
0.782288	0.608160	0.609361
0.781970	0.612230	0.611424
0.782526	0.609867	0.606577
0.782355	0.606952	0.606846
0.782825	0.609413	0.610619
0.783752	0.614325	0.611195
0.779297	0.610336	0.611430
0.782458	0.614860	0.614422
0.782959	0.613864	0.612262
0.783148	0.611850	0.610249
0.782104	0.606427	0.608498
0.779144	0.610197	0.606637
0.783173	0.608076	0.607404
0.783655	0.609009	0.613244
0.781964	0.610530	0.611068
0.783209	0.610029	0.608852
0.783368	0.609761	0.609041
0.784009	0.607397	0.608477
0.781403	0.608577	0.610221
0.783160	0.609132	0.610050
0.783484	0.609945	0.608319
0.782782	0.609894	0.608526
0.783447	0.609069	0.610075
0.781598	0.610211	0.608419
0.782465	0.607312	0.608737
0.780841	0.607474	0.606669
0.783405	0.605630	0.607836
0.783185	0.607160	0.607419
0.781177	0.607423	0.605958
0.781464	0.604935	0.604411
0.782880	0.608785	0.612298
0.781433	0.611667	0.608760
0.783362	0.609065	0.607170
0.782648	0.610039	0.609050
0.782202	0.609111	0.609160
0.783069	0.610942	0.609684
0.783868	0.608671	0.613327
0.779730	0.612536	0.611703
0.781909	0.614453	0.614848
0.782605	0.614929	0.615515
0.781116	0.616235	0.614348
0.783563	0.613768	0.615093
0.779382	0.613084	0.614614
0.780853	0.612363	0.610535
0.782166	0.608271	0.609028
0.781976	0.608681	0.608675
0.782257	0.609661	0.613242
0.781970	0.608733	0.607953
0.784106	0.606869	0.609212
0.780383	0.606439	0.605655
0.782751	0.606372	0.605945
0.782727	0.605041	0.604558
0.783362	0.602232	0.601750
0.780408	0.602762	0.606675
0.783209	0.605831	0.604019
0.783002	0.605399	0.607767
0.782886	0.606143	0.606874
0.784717	0.609152	0.605121
0.783606	0.607708	0.610546
0.783209	0.611544	0.611893
0.782837	0.609808	0.605913
0.783667	0.604501	0.603234
0.784174	0.606706	0.608566
0.782990	0.608048	0.607950
0.784241	0.609746	0.610975
0.782446	0.610872	0.612630
0.783850	0.613323	0.607541
0.781891	0.608408	0.606004
0.782758	0.606551	0.607838
0.781610	0.607403	0.604400
0.783167	0.603566	0.604373
0.783264	0.606509	0.605320
0.782776	0.606070	0.606324
0.783777	0.603354	0.603735
0.784351	0.603522	0.601582
0.783807	0.604179	0.605963
0.784845	0.604701	0.606244
0.782233	0.604918	0.603598
0.784570	0.603759	0.603267
0.782794	0.601032	0.601147
0.783295	0.600236	0.601009
0.784381	0.602618	0.602199
0.782257	0.602742	0.606122
0.783801	0.602389	0.604733
0.786053	0.604127	0.604745
0.785181	0.604786	0.603363
0.785052	0.604765	0.605994
0.784723	0.603817	0.604832
0.785046	0.601680	0.603304
0.782806	0.603826	0.602814
0.782495	0.601199	0.599987
0.784363	0.602272	0.604553
0.782147	0.604051	0.607060
0.782794	0.605775	0.603651
0.781702	0.603752	0.606926
0.782513	0.605071	0.606295
0.780554	0.607374	0.605600
0.780951	0.606948	0.607398
0.784161	0.604884	0.605670
0.783484	0.605807	0.606962
0.783331	0.608193	0.609514
0.783075	0.608618	0.607375
0.784088	0.607489	0.607670
0.784100	0.606677	0.606413
0.783282	0.605083	0.604724
0.782983	0.605972	0.607784
0.783502	0.605964	0.604982
0.782239	0.604587	0.605313
0.781500	0.608259	0.607271
0.781824	0.606306	0.605012
0.784509	0.605910	0.605078
0.784381	0.605594	0.607577
0.783075	0.608129	0.610833
0.784296	0.607592	0.608051
0.782788	0.608364	0.606524
0.783148	0.604785	0.606053
0.783527	0.604297	0.606285
0.785168	0.608096	0.613000
0.782843	0.612675	0.612203
0.782391	0.607185	0.604091
0.782660	0.605328	0.606646
0.783075	0.605890	0.609359
0.783295	0.605490	0.608827
0.783673	0.606803	0.608886
0.781525	0.606931	0.608302
0.784338	0.605700	0.603742
0.780920	0.604660	0.602226
0.784497	0.602967	0.602137
0.783966	0.603702	0.603741
0.780725	0.601908	0.604007
0.782642	0.605239	0.604673
0.784344	0.607080	0.605811
0.783667	0.603224	0.604284
0.783612	0.604433	0.602639
0.784027	0.603238	0.603361
0.784790	0.601978	0.601805
0.785950	0.603436	0.600557
0.781793	0.600896	0.600577
0.783551	0.598156	0.601079
0.783319	0.601952	0.605738
0.781897	0.603431	0.606000
0.785010	0.605865	0.606858
0.783209	0.604256	0.603889
0.784308	0.604480	0.605810
0.782983	0.606280	0.603796
0.782129	0.605643	0.606059
0.784430	0.605111	0.603637
0.783582	0.603735	0.603298
0.782361	0.603672	0.601131
0.781873	0.604634	0.604696
0.782794	0.606902	0.603590
0.783997	0.602263	0.604338
0.782001	0.604286	0.605251
0.782977	0.607134	0.607874
0.783398	0.609433	0.609856
0.783038	0.609135	0.605038
0.782965	0.606688	0.606443
0.782892	0.606372	0.606816
0.781885	0.607820	0.606377
0.783905	0.605381	0.606783
0.781390	0.608116	0.608388
0.784082	0.607264	0.604074
0.785187	0.605032	0.607166
0.783563	0.603244	0.601189
0.784637	0.601853	0.603702
0.782703	0.603316	0.606543
0.783478	0.603688	0.603041
0.782684	0.603336	0.605892
0.781250	0.606132	0.606425
0.782715	0.605912	0.605480
0.783868	0.604339	0.601197
0.782684	0.602187	0.605018
0.783997	0.603305	0.605200
0.783673	0.605951	0.605430
0.782495	0.605798	0.606800
0.783679	0.607308	0.603993
0.785425	0.607788	0.606773
0.782159	0.604061	0.604757
0.783527	0.605478	0.605730
0.782440	0.604241	0.601970
0.782507	0.601150	0.602968
0.784656	0.601783	0.597794
0.784198	0.599272	0.602333
0.783575	0.603570	0.600501
0.781561	0.603162	0.601027
0.785010	0.600713	0.602288
0.780609	0.601196	0.602259
0.783282	0.600381	0.602513
0.783551	0.600821	0.599054
0.784045	0.600549	0.598877
0.784949	0.600641	0.602193
0.785907	0.603324	0.603570
0.784302	0.601740	0.601766
0.782281	0.602669	0.602705
0.783038	0.602874	0.601558
0.784839	0.602678	0.603098
0.783777	0.600954	0.603324
0.784644	0.605438	0.604595
0.785071	0.606169	0.605280
0.783856	0.605705	0.606505
0.783038	0.606486	0.606697
0.782605	0.606645	0.605313
0.781421	0.606732	0.606305
0.781787	0.607055	0.605100
0.785345	0.604455	0.602488
0.782666	0.604698	0.604509
0.782660	0.605826	0.603782
0.783527	0.606311	0.607021
0.783392	0.605872	0.604076
0.782434	0.605459	0.604799
0.784265	0.603242	0.601690
0.786462	0.602399	0.600195
0.782935	0.603406	0.604457
0.783899	0.602054	0.603833
