0	0.362695	0.714700	0.679583	0.000000	0.000000	0.000000	0.000000
1	0.387421	0.654132	0.632198	0.000000	0.000000	0.000000	0.000000
2	0.404791	0.620596	0.609077	0.000000	0.000000	0.000000	0.000000
3	0.412891	0.600460	0.592371	0.000000	0.000000	0.000000	0.000000
4	0.418365	0.584107	0.578756	0.000000	0.000000	0.000000	0.000000
5	0.423273	0.574775	0.568484	0.000000	0.000000	0.000000	0.000000
6	0.426868	0.566344	0.561408	0.000000	0.000000	0.000000	0.000000
7	0.428101	0.560426	0.557676	0.000000	0.000000	0.000000	0.000000
8	0.429333	0.556721	0.556229	0.000000	0.000000	0.000000	0.000000
9	0.433246	0.555499	0.555378	0.000000	0.000000	0.000000	0.000000
10	0.431622	0.553449	0.551079	0.000000	0.000000	0.000000	0.000000
11	0.435504	0.550453	0.547313	0.000000	0.000000	0.000000	0.000000
12	0.436200	0.546338	0.543888	0.000000	0.000000	0.000000	0.000000
13	0.435736	0.545214	0.545090	0.000000	0.000000	0.000000	0.000000
14	0.437054	0.544160	0.543327	0.000000	0.000000	0.000000	0.000000
15	0.435937	0.542107	0.542295	0.000000	0.000000	0.000000	0.000000
16	0.436847	0.542082	0.541060	0.000000	0.000000	0.000000	0.000000
17	0.439294	0.541035	0.540800	0.000000	0.000000	0.000000	0.000000
18	0.437891	0.540618	0.539911	0.000000	0.000000	0.000000	0.000000
19	0.441455	0.536375	0.537230	0.000000	0.000000	0.000000	0.000000
20	0.437488	0.535186	0.536167	0.000000	0.000000	0.000000	0.000000
21	0.441107	0.537330	0.537658	0.000000	0.000000	0.000000	0.000000
22	0.439691	0.536353	0.535926	0.000000	0.000000	0.000000	0.000000
23	0.444031	0.533362	0.531450	0.000000	0.000000	0.000000	0.000000
24	0.442682	0.529334	0.528264	0.000000	0.000000	0.000000	0.000000
25	0.443262	0.529040	0.529531	0.000000	0.000000	0.000000	0.000000
26	0.441907	0.529510	0.527849	0.000000	0.000000	0.000000	0.000000
27	0.441547	0.529786	0.529962	0.000000	0.000000	0.000000	0.000000
28	0.445209	0.529089	0.530388	0.000000	0.000000	0.000000	0.000000
29	0.442102	0.528993	0.527813	0.000000	0.000000	0.000000	0.000000
30	0.444122	0.528593	0.526075	0.000000	0.000000	0.000000	0.000000
31	0.446930	0.525084	0.525098	0.000000	0.000000	0.000000	0.000000
32	0.447784	0.522788	0.519903	0.000000	0.000000	0.000000	0.000000
33	0.448590	0.521302	0.519546	0.000000	0.000000	0.000000	0.000000
34	0.448358	0.519209	0.517758	0.000000	0.000000	0.000000	0.000000
35	0.450238	0.517924	0.518507	0.000000	0.000000	0.000000	0.000000
36	0.448315	0.518865	0.518959	0.000000	0.000000	0.000000	0.000000
37	0.449609	0.517107	0.517225	0.000000	0.000000	0.000000	0.000000
38	0.447632	0.517185	0.515896	0.000000	0.000000	0.000000	0.000000
39	0.448975	0.517690	0.516968	0.000000	0.000000	0.000000	0.000000
40	0.448682	0.516631	0.515923	0.000000	0.000000	0.000000	0.000000
41	0.450861	0.517260	0.516808	0.000000	0.000000	0.000000	0.000000
42	0.449725	0.517860	0.520846	0.000000	0.000000	0.000000	0.000000
43	0.446844	0.519601	0.518140	0.000000	0.000000	0.000000	0.000000
44	0.450598	0.516207	0.517580	0.000000	0.000000	0.000000	0.000000
45	0.450867	0.515758	0.515600	0.000000	0.000000	0.000000	0.000000
46	0.452429	0.515739	0.513578	0.000000	0.000000	0.000000	0.000000
47	0.451984	0.515257	0.516831	0.000000	0.000000	0.000000	0.000000
48	0.449878	0.517063	0.516540	0.000000	0.000000	0.000000	0.000000
49	0.449786	0.517514	0.515557	0.000000	0.000000	0.000000	0.000000
50	0.451727	0.514597	0.513905	0.000000	0.000000	0.000000	0.000000
51	0.450238	0.512947	0.512791	0.000000	0.000000	0.000000	0.000000
52	0.453088	0.511775	0.510989	0.000000	0.000000	0.000000	0.000000
53	0.451843	0.510747	0.509326	0.000000	0.000000	0.000000	0.000000
54	0.452692	0.509191	0.510531	0.000000	0.000000	0.000000	0.000000
