0.580078	0.708225	0.676942
0.583203	0.651516	0.647709
0.588770	0.636307	0.627869
0.590430	0.631763	0.617804
0.592090	0.616137	0.626889
0.600684	0.620781	0.615314
0.604590	0.607779	0.603797
0.595410	0.614724	0.623458
0.593066	0.634078	0.633585
0.587988	0.631994	0.615330
0.590723	0.627410	0.633456
0.601074	0.625851	0.628878
0.603027	0.634489	0.629415
0.591699	0.625920	0.630384
0.588965	0.628146	0.624480
0.592578	0.616401	0.616458
0.590820	0.616627	0.599632
0.601465	0.602854	0.609643
0.605176	0.607746	0.598391
0.596777	0.598165	0.595246
0.603906	0.615312	0.627445
0.601172	0.612028	0.610021
0.592187	0.621645	0.627903
0.596973	0.609990	0.596658
0.601855	0.598196	0.597594
0.598242	0.592508	0.603041
0.592676	0.605139	0.592434
0.596777	0.602902	0.610818
0.602051	0.611448	0.604864
0.598535	0.612865	0.595626
0.605664	0.616521	0.613956
0.598828	0.615564	0.613663
0.605078	0.614238	0.609912
0.606543	0.617889	0.616261
0.600586	0.619129	0.601285
0.604785	0.593666	0.599154
0.604492	0.597591	0.593741
0.605176	0.609470	0.620296
0.595117	0.606862	0.598591
0.602051	0.611991	0.598425
0.605859	0.596792	0.603422
0.606348	0.603095	0.594963
0.603223	0.588021	0.590132
0.611621	0.596263	0.603422
0.595996	0.605441	0.600046
0.605957	0.604854	0.606532
0.601367	0.614263	0.624308
0.599414	0.596577	0.608466
0.595898	0.603774	0.600726
0.602051	0.607731	0.605791
0.595801	0.607532	0.611824
0.592871	0.610054	0.604728
0.598047	0.621405	0.633000
0.591504	0.604059	0.607977
0.608008	0.609972	0.612052
0.594824	0.608525	0.603181
0.597461	0.588734	0.596687
0.607031	0.594374	0.600970
0.603027	0.602703	0.607394
0.601953	0.595312	0.603878
0.615039	0.584617	0.587984
0.606836	0.584171	0.595691
0.601953	0.608513	0.601377
0.594238	0.600685	0.600032
0.604004	0.608421	0.603740
0.602441	0.612400	0.612441
0.594824	0.606502	0.609843
0.595996	0.610691	0.606236
0.597754	0.609581	0.603665
0.604004	0.601701	0.613785
0.596777	0.595611	0.595371
0.596680	0.602493	0.596724
0.605176	0.594227	0.595975
0.609766	0.591261	0.588671
0.603516	0.587932	0.594683
0.593555	0.607713	0.598617
0.590332	0.617171	0.619640
0.606738	0.605618	0.601183
0.589746	0.611120	0.597962
0.603320	0.608209	0.618058
0.596484	0.610562	0.605316
0.601758	0.614536	0.612240
0.599902	0.629119	0.622059
0.604688	0.614232	0.602021
0.598242	0.590265	0.591060
0.597559	0.584905	0.591526
0.598828	0.615953	0.618745
0.599805	0.628067	0.629930
0.600684	0.623112	0.605929
0.595508	0.605287	0.623646
0.597070	0.616216	0.611592
0.594141	0.617010	0.609208
0.593848	0.609016	0.625140
0.587988	0.628939	0.638351
0.610352	0.622705	0.605736
0.590527	0.617746	0.602816
0.602539	0.609965	0.629684
0.593945	0.617197	0.626249
0.593164	0.628645	0.629862
0.595215	0.625814	0.611200
0.593652	0.610038	0.614667
0.603613	0.609317	0.611578
0.596973	0.612862	0.614181
0.597949	0.612469	0.615946
0.599512	0.608080	0.621199
0.588477	0.620808	0.620832
0.590723	0.626199	0.626103
0.598730	0.608761	0.615692
0.599609	0.616477	0.633028
0.593652	0.622970	0.596966
0.600977	0.597676	0.599721
0.602637	0.601872	0.611587
0.604688	0.604783	0.607753
0.598145	0.607951	0.613356
0.613379	0.617958	0.605538
0.608789	0.617400	0.614421
0.591113	0.618912	0.624794
0.595117	0.620516	0.621892
0.595313	0.625379	0.615624
0.597070	0.617164	0.611980
0.602539	0.609294	0.606695
0.599609	0.613217	0.620804
0.593750	0.617399	0.610108
0.595801	0.596702	0.603455
0.603418	0.600079	0.596159
0.606152	0.600425	0.595588
0.608203	0.578971	0.589323
0.607324	0.595507	0.586030
0.606445	0.588625	0.607434
0.608008	0.590718	0.596143
0.601562	0.608599	0.596486
0.604199	0.597387	0.601820
0.603125	0.603919	0.609863
0.602637	0.604636	0.604658
0.594824	0.606035	0.600443
0.598926	0.594590	0.599342
0.597070	0.592172	0.605673
0.607520	0.615536	0.606542
0.592676	0.609748	0.596539
0.592871	0.613294	0.614149
0.595996	0.600535	0.611255
0.601953	0.617264	0.607035
0.607910	0.600734	0.594747
0.598535	0.597689	0.604540
0.608301	0.599362	0.595809
0.602344	0.592651	0.593031
0.609668	0.583952	0.601502
0.609766	0.588799	0.593831
0.604297	0.596038	0.600128
0.608203	0.593982	0.586521
0.603320	0.590433	0.607127
0.595117	0.612250	0.611238
0.596777	0.601876	0.603029
0.602930	0.606738	0.608472
0.596582	0.614259	0.630907
0.607422	0.605696	0.591242
0.609961	0.582779	0.597529
0.596875	0.617943	0.624659
0.598926	0.607587	0.601226
0.597656	0.601223	0.602086
0.594629	0.620706	0.626115
0.591211	0.622347	0.626304
0.594141	0.625650	0.621375
0.597852	0.619775	0.621240
0.597461	0.620852	0.629234
0.591797	0.627311	0.616783
0.590430	0.623335	0.633817
0.600000	0.631048	0.621526
0.596484	0.609436	0.621598
0.594434	0.626106	0.619273
0.594824	0.617267	0.622348
0.595117	0.624823	0.634954
0.588965	0.626699	0.624662
0.587988	0.634028	0.629416
0.603516	0.620197	0.613363
0.600586	0.618290	0.608385
0.590820	0.608539	0.616968
0.595020	0.601599	0.616446
0.602734	0.614119	0.612063
0.591895	0.625044	0.622051
0.590625	0.621403	0.614328
0.595020	0.615843	0.634803
0.600781	0.626102	0.633464
0.591504	0.627787	0.622831
0.598730	0.618851	0.596721
0.606738	0.594849	0.599970
0.594727	0.596511	0.583880
0.612891	0.589063	0.600010
0.601660	0.605330	0.597702
0.602441	0.604420	0.611533
0.606055	0.607080	0.602485
0.609375	0.602011	0.600522
0.600195	0.597369	0.602434
0.593945	0.606559	0.605710
0.597754	0.620425	0.609484
0.604980	0.608315	0.616450
0.597754	0.605991	0.601137
0.603418	0.611029	0.620737
0.591992	0.617882	0.616425
0.597461	0.617110	0.621545
0.595996	0.621440	0.620748
0.599512	0.610991	0.602268
0.597949	0.616615	0.616414
0.598926	0.620597	0.617459
0.595898	0.603350	0.600394
0.603516	0.604336	0.597999
0.596875	0.593707	0.601808
0.593750	0.607577	0.637992
0.596680	0.636137	0.635754
0.595020	0.622906	0.613469
0.590723	0.619208	0.614586
0.604492	0.620303	0.612227
0.601270	0.602557	0.609183
0.610352	0.602865	0.602793
0.600000	0.606947	0.607441
0.604492	0.614901	0.621276
0.588281	0.613186	0.616309
0.601562	0.598968	0.601326
0.601465	0.598333	0.599480
0.593066	0.606140	0.611171
